SeniorCitizen,Partner,Dependents,tenure,PaperlessBilling,MonthlyCharges,TotalCharges,Churn,InternetService_Fiber optic,InternetService_No,OnlineSecurity_No internet service,OnlineSecurity_Yes,OnlineBackup_No internet service,OnlineBackup_Yes,DeviceProtection_No internet service,DeviceProtection_Yes,TechSupport_No internet service,TechSupport_Yes,StreamingTV_No internet service,StreamingTV_Yes,StreamingMovies_No internet service,StreamingMovies_Yes,Contract_One year,Contract_Two year,PaymentMethod_Credit card (automatic),PaymentMethod_Electronic check,PaymentMethod_Mailed check,Tenure_MonthlyCharges,TenureGroup_0-12,TenureGroup_25-48,TenureGroup_49+,HighCharges,LongTenure
0,1,0,61,1,20.55,1252.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,1253.55,False,False,True,0,1
0,0,0,1,0,29.95,29.95,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,29.95,True,False,False,0,0
0,0,0,1,0,45.3,45.3,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,45.3,True,False,False,0,0
0,0,0,8,0,84.5,662.65,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,676.0,True,False,False,0,0
0,1,1,33,0,74.75,2453.3,0,False,False,False,True,False,False,False,True,False,False,False,True,False,True,True,False,True,False,False,2466.75,False,True,False,0,0
0,0,0,13,1,79.25,1111.65,1,True,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,1030.25,False,False,False,0,0
0,1,0,1,1,24.8,24.8,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,24.8,True,False,False,0,0
0,0,0,20,1,51.8,1023.85,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,1036.0,False,False,False,0,0
0,0,0,3,0,30.4,82.15,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,91.19999999999999,True,False,False,0,0
0,0,0,13,0,19.65,244.8,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,255.45,False,False,False,0,0
0,1,0,40,0,56.6,2379.1,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,2264.0,False,True,False,0,0
0,1,1,43,1,71.9,3173.35,0,False,False,False,True,False,False,False,False,False,True,False,False,False,True,True,False,True,False,False,3091.7000000000003,False,True,False,0,0
0,1,0,6,1,91.0,531.0,1,True,False,False,False,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,546.0,True,False,False,1,0
0,1,1,69,0,19.75,1375.4,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1362.75,False,False,True,0,1
0,1,1,72,0,109.7,8129.3,0,True,False,False,True,False,True,False,True,False,False,False,True,False,True,False,True,True,False,False,7898.400000000001,False,False,True,1,1
0,1,1,59,0,19.3,1192.7,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1138.7,False,False,True,0,1
0,1,0,20,1,96.55,1901.65,0,True,False,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,True,False,1931.0,False,False,False,1,0
0,1,1,24,1,24.1,587.4,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,578.4000000000001,False,False,False,0,0
0,0,0,59,1,111.35,6519.75,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,6569.65,False,False,True,1,1
0,1,1,72,1,112.25,8041.65,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,8082.0,False,False,True,1,1
0,0,1,1,0,20.75,20.75,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,20.75,True,False,False,0,0
0,1,0,27,1,101.9,2681.15,0,True,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,2751.3,False,True,False,1,0
0,0,0,14,1,80.05,1112.3,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False,1120.7,False,False,False,0,0
0,1,1,71,0,105.55,7405.5,0,True,False,False,True,False,False,False,True,False,False,False,True,False,True,False,True,False,True,False,7494.05,False,False,True,1,1
0,0,1,13,1,78.3,1033.95,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,1017.9,False,False,False,0,0
0,0,0,44,0,68.85,2958.95,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,3029.3999999999996,False,True,False,0,0
0,0,0,33,1,79.95,2684.85,0,True,False,False,False,False,True,False,False,False,True,False,False,False,False,True,False,False,False,False,2638.35,False,True,False,0,0
0,1,1,72,1,55.45,4179.2,0,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,True,True,False,False,3992.4,False,False,True,0,1
0,0,0,1,0,79.9,79.9,1,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,79.9,True,False,False,0,0
0,0,0,19,1,106.6,1934.45,1,True,False,False,True,False,False,False,True,False,True,False,True,False,True,False,False,False,True,False,2025.3999999999999,False,False,False,1,0
0,1,0,64,1,102.45,6654.1,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,6556.8,False,False,True,1,1
0,0,0,2,1,46.0,84.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,92.0,True,False,False,0,0
0,0,0,1,0,25.25,25.25,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,25.25,True,False,False,0,0
0,0,1,61,0,19.75,1124.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,1204.75,False,False,True,0,1
0,1,1,29,0,20.0,540.05,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,580.0,False,True,False,0,0
1,1,0,23,0,86.8,1975.85,0,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1996.3999999999999,False,False,False,0,0
0,1,0,57,1,58.75,3437.45,0,False,False,False,True,False,True,False,True,False,False,False,True,False,True,False,False,False,False,False,3348.75,False,False,True,0,1
0,1,1,72,0,45.25,3139.8,0,False,False,False,True,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,3258.0,False,False,True,0,1
0,1,0,66,1,56.6,3789.2,0,False,False,False,True,False,True,False,True,False,True,False,True,False,False,False,True,False,False,False,3735.6,False,False,True,0,1
0,1,1,65,1,84.2,5324.5,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,5473.0,False,False,True,0,1
0,0,0,8,1,80.0,624.6,0,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,640.0,True,False,False,0,0
0,0,0,4,1,70.15,268.35,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,280.6,True,False,False,0,0
0,1,0,71,0,24.75,1836.9,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1757.25,False,False,True,0,1
0,1,1,1,1,20.2,20.2,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,20.2,True,False,False,0,0
0,1,0,4,0,50.05,179.35,1,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,200.2,True,False,False,0,0
0,0,0,12,1,19.35,219.35,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,232.20000000000002,True,False,False,0,0
0,0,0,24,1,50.6,1288.75,0,False,False,False,True,False,False,False,False,False,False,False,True,False,True,True,False,False,False,True,1214.4,False,False,False,0,0
0,1,1,31,1,81.15,2545.75,0,False,False,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,False,True,2515.65,False,True,False,0,0
0,1,0,1,0,55.2,55.2,1,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,55.2,True,False,False,0,0
0,0,0,30,1,89.9,2723.15,0,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,2697.0,False,True,False,1,0
0,1,1,47,1,85.3,4107.25,0,False,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,4009.1,False,True,False,0,0
0,0,0,54,1,108.0,5760.65,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,True,True,False,False,5832.0,False,False,True,1,0
0,0,0,50,1,93.5,4747.5,0,True,False,False,True,False,True,False,False,False,True,False,False,False,True,False,False,True,False,False,4675.0,False,False,True,1,0
0,0,0,1,1,84.6,84.6,1,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,84.6,True,False,False,0,0
0,0,0,72,0,20.25,1566.9,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,True,False,False,1458.0,False,False,True,0,1
0,0,0,29,0,25.15,702.0,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,True,False,729.3499999999999,False,True,False,0,0
0,0,0,2,1,54.4,114.1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,108.8,True,False,False,0,0
0,0,0,10,1,29.6,299.05,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,296.0,True,False,False,0,0
0,1,0,18,1,73.15,1305.95,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,1316.7,False,False,False,0,0
1,0,0,11,1,95.0,1120.3,1,True,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False,True,False,1045.0,True,False,False,1,0
0,0,0,16,0,19.75,284.35,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,True,316.0,False,False,False,0,0
0,0,0,72,0,86.6,6350.5,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,6235.2,False,False,True,0,1
0,0,0,72,0,109.2,7878.3,0,True,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,False,False,7862.400000000001,False,False,True,1,1
0,1,1,41,1,74.7,3187.65,0,False,False,False,True,False,False,False,False,False,True,False,True,False,True,True,False,True,False,False,3062.7000000000003,False,True,False,0,0
1,1,0,65,0,94.4,6126.15,0,True,False,False,True,False,True,False,True,False,False,False,False,False,True,False,False,False,True,False,6136.0,False,False,True,1,1
1,0,0,13,1,54.8,731.3,0,False,False,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,712.4,False,False,False,0,0
1,0,0,4,0,75.35,273.4,0,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,301.4,True,False,False,0,0
0,0,0,41,0,65.0,2531.8,0,False,False,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True,2665.0,False,True,False,0,0
1,0,0,15,1,74.4,1074.3,1,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,1116.0,False,False,False,0,0
0,0,0,1,1,48.55,48.55,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,48.55,True,False,False,0,0
0,0,0,42,1,99.0,4298.45,0,True,False,False,True,False,True,False,True,False,False,False,False,False,True,True,False,False,True,False,4158.0,False,True,False,1,0
0,1,0,51,1,93.5,4619.55,0,True,False,False,True,False,True,False,True,False,False,False,True,False,False,True,False,False,True,False,4768.5,False,False,True,1,0
0,1,1,2,0,70.4,147.15,1,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,140.8,True,False,False,0,0
1,1,0,1,0,40.2,40.2,1,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,40.2,True,False,False,0,0
0,0,1,32,0,83.7,2633.3,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,2678.4,False,True,False,0,0
0,0,0,10,1,19.85,193.05,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,False,False,False,True,198.5,True,False,False,0,0
0,1,1,67,1,59.55,4103.9,0,False,False,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,3989.85,False,False,True,0,1
0,1,1,61,0,115.1,7008.15,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,7021.099999999999,False,False,True,1,1
0,0,0,50,0,114.35,5791.1,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,True,False,False,5717.5,False,False,True,1,0
0,1,0,2,1,44.6,80.55,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,89.2,True,False,False,0,0
1,1,0,29,1,45.0,1228.65,0,False,False,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,1305.0,False,True,False,0,0
1,0,0,3,1,41.15,132.2,1,False,False,False,False,False,False,False,True,False,False,False,False,False,True,False,False,False,True,False,123.44999999999999,True,False,False,0,0
1,0,0,13,1,106.9,1364.3,1,True,False,False,False,False,True,False,True,False,False,False,True,False,True,False,False,False,True,False,1389.7,False,False,False,1,0
1,1,0,57,1,89.85,4925.35,0,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,True,False,5121.45,False,False,True,0,1
0,0,0,31,1,49.85,1520.1,0,False,False,False,True,False,True,False,False,False,True,False,False,False,True,False,True,False,False,False,1545.3500000000001,False,True,False,0,0
0,1,0,45,0,113.3,5032.25,0,True,False,False,True,False,True,False,True,False,True,False,True,False,True,True,False,False,False,True,5098.5,False,True,False,1,0
0,1,1,61,0,88.1,5526.75,0,False,False,False,True,False,True,False,True,False,True,False,True,False,True,False,True,False,False,True,5374.099999999999,False,False,True,0,1
0,0,0,50,0,24.9,1195.25,0,False,True,True,False,True,False,True,False,True,False,True,False,True,False,False,True,False,False,False,1245.0,False,False,True,0,0
1,0,0,19,1,105.0,2007.25,0,True,False,False,True,False,True,False,False,False,True,False,True,False,True,False,False,False,False,True,1995.0,False,False,False,1,0
